id,code,path,sequencelength,classid,classname,region,mode
12401667,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\12401667.csv,36,1, Soybeans,Coahoma,train
38601954,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\38601954.csv,44,17, Sorghum,Haskell,train
15000456,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15000456.csv,39,9, Fallow/Idle Cropland,Coahoma,train
23103633,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\23103633.csv,67,18, Peas,Garfield,train
10604175,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10604175.csv,57,10, Canola,Adams,train
7100964,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7100964.csv,62,18, Peas,Adams,train
31903505,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31903505.csv,43,13, Dbl Crop WinWht/Soybeans,Harvey,train
10500195,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10500195.csv,58,19, Durum Wheat,Adams,train
18701235,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\18701235.csv,39,9, Fallow/Idle Cropland,Coahoma,train
45400522,141,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\45400522.csv,53,12, Deciduous Forest,Randolph,train
10500484,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10500484.csv,55,19, Durum Wheat,Adams,train
42201995,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\42201995.csv,45,17, Sorghum,Haskell,train
4600186,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\4600186.csv,53,4, Spring Wheat,Adams,train
25512121,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25512121.csv,74,9, Fallow/Idle Cropland,Garfield,train
44505175,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\44505175.csv,28,1, Soybeans,Randolph,train
45601235,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\45601235.csv,48,2, Corn,Randolph,train
46902270,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\46902270.csv,52,1, Soybeans,Randolph,train
10501381,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10501381.csv,56,19, Durum Wheat,Adams,train
4000216,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\4000216.csv,56,16, Other Hay/Non Alfalfa,Adams,train
7101089,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7101089.csv,63,18, Peas,Adams,train
14005242,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\14005242.csv,40,5, Cotton,Coahoma,train
13600733,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\13600733.csv,38,5, Cotton,Coahoma,train
42201906,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\42201906.csv,44,17, Sorghum,Haskell,train
43103656,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\43103656.csv,47,1, Soybeans,Randolph,train
20305517,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\20305517.csv,69,7, Evergreen Forest,Garfield,train
24007368,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\24007368.csv,71,4, Spring Wheat,Garfield,train
7805250,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7805250.csv,60,11, Sunflower,Adams,train
2809126,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\2809126.csv,56,11, Sunflower,Adams,train
32102005,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32102005.csv,82,17, Sorghum,Harvey,train
34001585,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\34001585.csv,41,17, Sorghum,Haskell,train
9901283,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9901283.csv,59,18, Peas,Adams,train
31000436,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31000436.csv,80,17, Sorghum,Harvey,train
10000272,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10000272.csv,61,18, Peas,Adams,train
7100648,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7100648.csv,61,18, Peas,Adams,train
8004998,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8004998.csv,57,16, Other Hay/Non Alfalfa,Adams,train
24901357,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\24901357.csv,69,9, Fallow/Idle Cropland,Garfield,train
3300382,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\3300382.csv,60,19, Durum Wheat,Adams,train
19104589,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19104589.csv,70,7, Evergreen Forest,Garfield,train
16009715,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\16009715.csv,38,6, Woody Wetlands,Coahoma,train
7101036,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7101036.csv,62,18, Peas,Adams,train
9310766,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9310766.csv,60,4, Spring Wheat,Adams,train
15908359,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15908359.csv,39,15, Rice,Coahoma,train
4303555,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\4303555.csv,60,16, Other Hay/Non Alfalfa,Adams,train
7100525,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7100525.csv,61,18, Peas,Adams,train
13601823,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\13601823.csv,39,5, Cotton,Coahoma,train
17707899,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\17707899.csv,35,5, Cotton,Coahoma,train
9700930,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9700930.csv,61,8, Shrubland,Adams,train
17608860,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\17608860.csv,39,5, Cotton,Coahoma,train
25410346,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25410346.csv,78,9, Fallow/Idle Cropland,Garfield,train
9210200,176,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9210200.csv,57,0, Grass/Pasture,Adams,train
3910905,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\3910905.csv,60,4, Spring Wheat,Adams,train
47702194,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\47702194.csv,52,2, Corn,Randolph,train
30900025,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\30900025.csv,45,16, Other Hay/Non Alfalfa,Harvey,train
25510669,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25510669.csv,74,9, Fallow/Idle Cropland,Garfield,train
41300267,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\41300267.csv,44,17, Sorghum,Haskell,train
11903111,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11903111.csv,36,15, Rice,Coahoma,train
7406582,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7406582.csv,62,16, Other Hay/Non Alfalfa,Adams,train
32202374,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32202374.csv,85,17, Sorghum,Harvey,train
47708450,141,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\47708450.csv,55,12, Deciduous Forest,Randolph,train
11911714,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11911714.csv,38,5, Cotton,Coahoma,train
21702005,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\21702005.csv,73,9, Fallow/Idle Cropland,Garfield,train
19103782,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19103782.csv,69,7, Evergreen Forest,Garfield,train
10501713,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10501713.csv,57,19, Durum Wheat,Adams,train
27004554,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\27004554.csv,79,1, Soybeans,Harvey,train
29005407,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\29005407.csv,82,3, Winter Wheat,Harvey,train
1502123,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\1502123.csv,54,11, Sunflower,Adams,train
19708569,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19708569.csv,63,7, Evergreen Forest,Garfield,train
23104085,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\23104085.csv,66,18, Peas,Garfield,train
10601806,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10601806.csv,59,10, Canola,Adams,train
29305967,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\29305967.csv,82,1, Soybeans,Harvey,train
8301753,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8301753.csv,56,8, Shrubland,Adams,train
37400063,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\37400063.csv,42,5, Cotton,Haskell,train
7001944,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7001944.csv,63,14, Alfalfa,Adams,train
8302696,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8302696.csv,55,11, Sunflower,Adams,train
15908058,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15908058.csv,40,15, Rice,Coahoma,train
24802314,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\24802314.csv,75,3, Winter Wheat,Garfield,train
3803589,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\3803589.csv,62,4, Spring Wheat,Adams,train
46806543,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\46806543.csv,56,2, Corn,Randolph,train
24407861,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\24407861.csv,73,3, Winter Wheat,Garfield,train
5907936,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\5907936.csv,62,18, Peas,Adams,train
12301064,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\12301064.csv,42,1, Soybeans,Coahoma,train
16600330,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\16600330.csv,37,16, Other Hay/Non Alfalfa,Coahoma,train
11001086,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\11001086.csv,60,16, Other Hay/Non Alfalfa,Adams,train
27501982,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\27501982.csv,76,3, Winter Wheat,Harvey,train
20305688,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\20305688.csv,70,7, Evergreen Forest,Garfield,train
5904316,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\5904316.csv,59,10, Canola,Adams,train
33903842,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\33903842.csv,79,8, Shrubland,Haskell,train
16700456,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\16700456.csv,39,1, Soybeans,Coahoma,train
6601309,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\6601309.csv,58,19, Durum Wheat,Adams,train
10000341,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10000341.csv,60,18, Peas,Adams,train
8205081,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8205081.csv,56,10, Canola,Adams,train
14400192,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\14400192.csv,39,5, Cotton,Coahoma,train
16517003,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\16517003.csv,38,15, Rice,Coahoma,train
8804082,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8804082.csv,59,11, Sunflower,Adams,train
15908077,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15908077.csv,39,15, Rice,Coahoma,train
35708847,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\35708847.csv,83,20,Other,Haskell,train
31202964,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31202964.csv,84,3, Winter Wheat,Harvey,train
15908158,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15908158.csv,39,15, Rice,Coahoma,train
11002563,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\11002563.csv,61,4, Spring Wheat,Adams,train
38602015,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\38602015.csv,44,17, Sorghum,Haskell,train
46008010,141,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\46008010.csv,39,12, Deciduous Forest,Randolph,train
45603861,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\45603861.csv,49,2, Corn,Randolph,train
19802335,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19802335.csv,64,7, Evergreen Forest,Garfield,train
28802791,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\28802791.csv,46,13, Dbl Crop WinWht/Soybeans,Harvey,train
13912980,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\13912980.csv,38,16, Other Hay/Non Alfalfa,Coahoma,train
11600912,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11600912.csv,39,5, Cotton,Coahoma,train
22910735,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\22910735.csv,73,10, Canola,Garfield,train
24401206,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\24401206.csv,79,3, Winter Wheat,Garfield,train
7004496,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7004496.csv,63,16, Other Hay/Non Alfalfa,Adams,train
25107281,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25107281.csv,70,4, Spring Wheat,Garfield,train
7100959,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7100959.csv,62,18, Peas,Adams,train
9208591,176,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9208591.csv,57,0, Grass/Pasture,Adams,train
19400687,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19400687.csv,62,7, Evergreen Forest,Garfield,train
9508694,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9508694.csv,57,4, Spring Wheat,Adams,train
13410134,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\13410134.csv,37,1, Soybeans,Coahoma,train
25510174,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25510174.csv,77,9, Fallow/Idle Cropland,Garfield,train
2202778,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\2202778.csv,65,14, Alfalfa,Adams,train
5901886,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\5901886.csv,59,18, Peas,Adams,train
31200997,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31200997.csv,85,17, Sorghum,Harvey,train
7504678,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7504678.csv,58,10, Canola,Adams,train
29501525,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\29501525.csv,82,13, Dbl Crop WinWht/Soybeans,Harvey,train
31606437,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31606437.csv,79,1, Soybeans,Harvey,train
7106302,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7106302.csv,58,10, Canola,Adams,train
1505501,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\1505501.csv,57,11, Sunflower,Adams,train
19906390,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19906390.csv,61,7, Evergreen Forest,Garfield,train
25507029,24,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25507029.csv,75,3, Winter Wheat,Garfield,train
9101694,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9101694.csv,58,18, Peas,Adams,train
4306395,176,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\4306395.csv,60,0, Grass/Pasture,Adams,train
1800316,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\1800316.csv,65,8, Shrubland,Adams,train
11309822,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11309822.csv,38,1, Soybeans,Coahoma,train
31100732,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31100732.csv,85,2, Corn,Harvey,train
9407331,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9407331.csv,59,10, Canola,Adams,train
32810013,176,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32810013.csv,44,0, Grass/Pasture,Harvey,train
6000091,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\6000091.csv,59,14, Alfalfa,Adams,train
28207410,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\28207410.csv,78,2, Corn,Harvey,train
19407693,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19407693.csv,59,7, Evergreen Forest,Garfield,train
9702068,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9702068.csv,58,4, Spring Wheat,Adams,train
11908097,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11908097.csv,36,1, Soybeans,Coahoma,train
35500909,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\35500909.csv,43,9, Fallow/Idle Cropland,Haskell,train
8807190,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8807190.csv,59,11, Sunflower,Adams,train
31605938,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31605938.csv,45,2, Corn,Harvey,train
18606076,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\18606076.csv,37,15, Rice,Coahoma,train
8303382,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8303382.csv,53,18, Peas,Adams,train
3704786,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\3704786.csv,62,14, Alfalfa,Adams,train
27006154,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\27006154.csv,77,17, Sorghum,Harvey,train
24007429,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\24007429.csv,73,9, Fallow/Idle Cropland,Garfield,train
7703986,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7703986.csv,59,14, Alfalfa,Adams,train
32403283,141,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32403283.csv,81,12, Deciduous Forest,Harvey,train
10500143,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10500143.csv,57,19, Durum Wheat,Adams,train
15209377,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15209377.csv,38,6, Woody Wetlands,Coahoma,train
6302102,176,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\6302102.csv,57,0, Grass/Pasture,Adams,train
20305098,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\20305098.csv,68,7, Evergreen Forest,Garfield,train
4002481,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\4002481.csv,62,10, Canola,Adams,train
7001890,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7001890.csv,65,14, Alfalfa,Adams,train
10500184,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10500184.csv,55,19, Durum Wheat,Adams,train
15907781,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15907781.csv,39,15, Rice,Coahoma,train
37201904,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\37201904.csv,45,8, Shrubland,Haskell,train
7105531,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\7105531.csv,60,10, Canola,Adams,train
32202950,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\32202950.csv,86,17, Sorghum,Harvey,train
10500371,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10500371.csv,55,19, Durum Wheat,Adams,train
19100118,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19100118.csv,66,7, Evergreen Forest,Garfield,train
15405513,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\15405513.csv,37,5, Cotton,Coahoma,train
6001087,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\6001087.csv,61,11, Sunflower,Adams,train
18003641,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\18003641.csv,36,16, Other Hay/Non Alfalfa,Coahoma,train
9206083,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9206083.csv,60,4, Spring Wheat,Adams,train
25301110,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25301110.csv,76,20,Other,Garfield,train
8304797,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8304797.csv,60,8, Shrubland,Adams,train
24001413,152,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\24001413.csv,70,8, Shrubland,Garfield,train
35705709,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\35705709.csv,80,20,Other,Haskell,train
23806977,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\23806977.csv,73,4, Spring Wheat,Garfield,train
23104207,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\23104207.csv,66,18, Peas,Garfield,train
23103522,53,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\23103522.csv,69,18, Peas,Garfield,train
6600108,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\6600108.csv,57,19, Durum Wheat,Adams,train
29502437,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\29502437.csv,80,14, Alfalfa,Harvey,train
3906540,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\3906540.csv,58,11, Sunflower,Adams,train
19902050,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19902050.csv,68,7, Evergreen Forest,Garfield,train
12509345,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\12509345.csv,38,5, Cotton,Coahoma,train
26001096,111,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\26001096.csv,78,20,Other,Garfield,train
11900276,5,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11900276.csv,36,1, Soybeans,Coahoma,train
9407561,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9407561.csv,56,10, Canola,Adams,train
31101991,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31101991.csv,85,17, Sorghum,Harvey,train
11903381,3,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\11903381.csv,36,15, Rice,Coahoma,train
41100346,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\41100346.csv,44,17, Sorghum,Haskell,train
37400219,37,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Haskell\37400219.csv,41,16, Other Hay/Non Alfalfa,Haskell,train
19405725,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19405725.csv,62,7, Evergreen Forest,Garfield,train
8206944,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8206944.csv,54,10, Canola,Adams,train
25604595,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\25604595.csv,81,4, Spring Wheat,Garfield,train
4002598,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\4002598.csv,62,10, Canola,Adams,train
13807392,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\13807392.csv,41,6, Woody Wetlands,Coahoma,train
27602768,26,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\27602768.csv,43,13, Dbl Crop WinWht/Soybeans,Harvey,train
3903178,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\3903178.csv,59,11, Sunflower,Adams,train
19803907,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19803907.csv,55,7, Evergreen Forest,Garfield,train
9203317,31,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9203317.csv,60,10, Canola,Adams,train
19403394,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\19403394.csv,54,7, Evergreen Forest,Garfield,train
17704861,2,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\17704861.csv,35,5, Cotton,Coahoma,train
13902344,190,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Coahoma\13902344.csv,38,6, Woody Wetlands,Coahoma,train
9800754,23,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\9800754.csv,58,4, Spring Wheat,Adams,train
23806112,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\23806112.csv,74,9, Fallow/Idle Cropland,Garfield,train
20903215,142,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\20903215.csv,67,7, Evergreen Forest,Garfield,train
10501702,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10501702.csv,57,19, Durum Wheat,Adams,train
8803531,6,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\8803531.csv,60,11, Sunflower,Adams,train
44801091,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Randolph\44801091.csv,54,2, Corn,Randolph,train
24008960,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\24008960.csv,73,9, Fallow/Idle Cropland,Garfield,train
24403860,61,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Garfield\24403860.csv,78,9, Fallow/Idle Cropland,Garfield,train
28604010,1,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\28604010.csv,42,2, Corn,Harvey,train
10500806,22,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Adams\10500806.csv,56,19, Durum Wheat,Adams,train
28309046,4,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\28309046.csv,78,17, Sorghum,Harvey,train
31206054,36,D:\DadaX\PhD\Research\0. CurrentWork\data\US\2019\Harvey\31206054.csv,84,14, Alfalfa,Harvey,train
